gs,gene,symbol,entrez_gene,description
AB-RA Ad-LTMR,ENSMUSG00000091636,Akain1,320722,A kinase (PRKA) anchor inhibitor 1 [Source:MGI Symbol;Acc:MGI:2444600]
AB-RA Ad-LTMR,ENSMUSG00000091705,H2-Q2,15013,"histocompatibility 2, Q region locus 2 [Source:MGI Symbol;Acc:MGI:95931]"
AB-RA Ad-LTMR,ENSMUSG00000091844,Gm8251,102636082,predicted gene 8251 [Source:MGI Symbol;Acc:MGI:3647616]
AB-RA Ad-LTMR,ENSMUSG00000091867,Cyp2a22,233005,"cytochrome P450, family 2, subfamily a, polypeptide 22 [Source:MGI Symbol;Acc:MGI:3648316]"
AB-RA Ad-LTMR,ENSMUSG00000091996,BC049352,408059,cDNA sequence BC049352 [Source:MGI Symbol;Acc:MGI:3040681]
AB-RA Ad-LTMR,ENSMUSG00000092167,Gm3696,100042149,predicted gene 3696 [Source:MGI Symbol;Acc:MGI:3781872]
AB-RA Ad-LTMR,ENSMUSG00000092203,1110038B12Rik,68763,RIKEN cDNA 1110038B12 gene [Source:MGI Symbol;Acc:MGI:1916013]
AB-RA Ad-LTMR,ENSMUSG00000092260,Zfp963,620419,zinc finger protein 963 [Source:MGI Symbol;Acc:MGI:4867078]
AB-RA Ad-LTMR,ENSMUSG00000092519,Actl9,69481,actin-like 9 [Source:MGI Symbol;Acc:MGI:1916731]
AB-RA Ad-LTMR,ENSMUSG00000092599,1700010K23Rik,75501,RIKEN cDNA 1700010K23 gene [Source:MGI Symbol;Acc:MGI:1922751]
AB-RA Ad-LTMR,ENSMUSG00000092958,Mir5128,100628597,microRNA 5128 [Source:MGI Symbol;Acc:MGI:4950453]
AB-RA Ad-LTMR,ENSMUSG00000093254,Mir5126,100628595,microRNA 5126 [Source:MGI Symbol;Acc:MGI:4950451]
AB-RA Ad-LTMR,ENSMUSG00000093483,AA465934,613254,expressed sequence AA465934 [Source:MGI Symbol;Acc:MGI:2671018]
AB-RA Ad-LTMR,ENSMUSG00000093565,Rab26os,75614,"RAB26, member RAS oncogene family, opposite strand [Source:MGI Symbol;Acc:MGI:1922864]"
AB-RA Ad-LTMR,ENSMUSG00000093772,4931403E22Rik,70942,RIKEN cDNA 4931403E22 gene [Source:MGI Symbol;Acc:MGI:1918192]
AB-RA Ad-LTMR,ENSMUSG00000093930,Hmgcs1,208715,3-hydroxy-3-methylglutaryl-Coenzyme A synthase 1 [Source:MGI Symbol;Acc:MGI:107592]
AB-RA Ad-LTMR,ENSMUSG00000094002,Gm9866,636791,predicted gene 9866 [Source:MGI Symbol;Acc:MGI:3643118]
AB-RA Ad-LTMR,ENSMUSG00000094928,1700122O11Rik,76651,RIKEN cDNA 1700122O11 gene [Source:MGI Symbol;Acc:MGI:1923901]
AB-RA Ad-LTMR,ENSMUSG00000095095,Olfr385,259025,olfactory receptor 385 [Source:MGI Symbol;Acc:MGI:3030219]
AB-RA Ad-LTMR,ENSMUSG00000095125,Vmn1r198,171254,vomeronasal 1 receptor 198 [Source:MGI Symbol;Acc:MGI:2159689]
AB-RA Ad-LTMR,ENSMUSG00000095362,Gm14325,329575,predicted gene 14325 [Source:MGI Symbol;Acc:MGI:3702875]
AB-RA Ad-LTMR,ENSMUSG00000095440,Fignl2,668225,fidgetin-like 2 [Source:MGI Symbol;Acc:MGI:3646919]
AB-RA Ad-LTMR,ENSMUSG00000095609,Gm21188,100861753,"predicted gene, 21188 [Source:MGI Symbol;Acc:MGI:5434543]"
AB-RA Ad-LTMR,ENSMUSG00000095730,Vmn2r29,76229,"vomeronasal 2, receptor 29 [Source:MGI Symbol;Acc:MGI:1923479]"
AB-RA Ad-LTMR,ENSMUSG00000095930,Nim1k,245269,NIM1 serine/threonine protein kinase [Source:MGI Symbol;Acc:MGI:2442399]
AB-RA Ad-LTMR,ENSMUSG00000095950,Gm20737,382131,"predicted gene, 20737 [Source:MGI Symbol;Acc:MGI:5434093]"
AB-RA Ad-LTMR,ENSMUSG00000096546,Smlr1,100504474,small leucine-rich protein 1 [Source:MGI Symbol;Acc:MGI:1922856]
AB-RA Ad-LTMR,ENSMUSG00000096768,Gm47283,170942,"predicted gene, 47283 [Source:MGI Symbol;Acc:MGI:6096131]"
AB-RA Ad-LTMR,ENSMUSG00000096887,Gm20594,100463512,"predicted gene, 20594 [Source:MGI Symbol;Acc:MGI:5295700]"
AB-RA Ad-LTMR,ENSMUSG00000097040,2610316D01Rik,72511,RIKEN cDNA 2610316D01 gene [Source:MGI Symbol;Acc:MGI:1919761]
AB-RA Ad-LTMR,ENSMUSG00000097167,Gm16740,100504029,"predicted gene, 16740 [Source:MGI Symbol;Acc:MGI:4439664]"
AB-RA Ad-LTMR,ENSMUSG00000097247,1500012K07Rik,68954,RIKEN cDNA 1500012K07 gene [Source:MGI Symbol;Acc:MGI:1916204]
AB-RA Ad-LTMR,ENSMUSG00000097346,Rps18-ps4,111365222,"ribosomal protein S18, pseudogene 4 [Source:MGI Symbol;Acc:MGI:5477113]"
AB-RA Ad-LTMR,ENSMUSG00000097391,Mirg,100040724,miRNA containing gene [Source:MGI Symbol;Acc:MGI:3781106]
AB-RA Ad-LTMR,ENSMUSG00000097412,1810014B01Rik,66263,RIKEN cDNA 1810014B01 gene [Source:MGI Symbol;Acc:MGI:1913513]
AB-RA Ad-LTMR,ENSMUSG00000097456,Gm16958,100862268,"predicted gene, 16958 [Source:MGI Symbol;Acc:MGI:4439882]"
AB-RA Ad-LTMR,ENSMUSG00000097547,B230110C06Rik,77981,RIKEN cDNA B230110C06 gene [Source:MGI Symbol;Acc:MGI:1925231]
AB-RA Ad-LTMR,ENSMUSG00000097613,Gm17597,100504312,"predicted gene, 17597 [Source:MGI Symbol;Acc:MGI:4937231]"
AB-RA Ad-LTMR,ENSMUSG00000097665,Gm16853,330902,"predicted gene, 16853 [Source:MGI Symbol;Acc:MGI:4439777]"
AB-RA Ad-LTMR,ENSMUSG00000097825,9630001P10Rik,319251,RIKEN cDNA 9630001P10 gene [Source:MGI Symbol;Acc:MGI:2441755]
AB-RA Ad-LTMR,ENSMUSG00000097917,Gm26839,102639404,"predicted gene, 26839 [Source:MGI Symbol;Acc:MGI:5477333]"
AB-RA Ad-LTMR,ENSMUSG00000098112,Bin2,668218,bridging integrator 2 [Source:MGI Symbol;Acc:MGI:3611448]
AB-RA Ad-LTMR,ENSMUSG00000098332,Pigbos1,66364,Pigb opposite strand 1 [Source:MGI Symbol;Acc:MGI:1913614]
AB-RA Ad-LTMR,ENSMUSG00000098498,Mir8099-1,102465890,microRNA 8099-1 [Source:MGI Symbol;Acc:MGI:5531299]
AB-RA Ad-LTMR,ENSMUSG00000098701,Mir6914,102465551,microRNA 6914 [Source:MGI Symbol;Acc:MGI:5530908]
AB-RA Ad-LTMR,ENSMUSG00000098931,Mir8099-2,102466888,microRNA 8099-2 [Source:MGI Symbol;Acc:MGI:5531074]
AB-RA Ad-LTMR,ENSMUSG00000098957,Mir8105,102465894,microRNA 8105 [Source:MGI Symbol;Acc:MGI:5530728]
AB-RA Ad-LTMR,ENSMUSG00000099353,1700031M16Rik,73302,RIKEN cDNA 1700031M16 gene [Source:MGI Symbol;Acc:MGI:1920552]
AB-RA Ad-LTMR,ENSMUSG00000099974,Bcl2a1d,12047,B cell leukemia/lymphoma 2 related protein A1d [Source:MGI Symbol;Acc:MGI:1278325]
AB-RA Ad-LTMR,ENSMUSG00000100155,Gm2109,100039222,predicted gene 2109 [Source:MGI Symbol;Acc:MGI:3780277]
AB-RA Ad-LTMR,ENSMUSG00000100252,Mir124-2hg,70441,Mir124-2 host gene (non-protein coding) [Source:MGI Symbol;Acc:MGI:1917691]
AB-RA Ad-LTMR,ENSMUSG00000100281,4930422M22Rik,73774,RIKEN cDNA 4930422M22 gene [Source:MGI Symbol;Acc:MGI:1921024]
AB-RA Ad-LTMR,ENSMUSG00000100799,1700027H10Rik,72274,RIKEN cDNA 1700027H10 gene [Source:MGI Symbol;Acc:MGI:1919524]
AB-RA Ad-LTMR,ENSMUSG00000100826,Snhg14,16353,small nucleolar RNA host gene 14 [Source:MGI Symbol;Acc:MGI:1289201]
AB-RA Ad-LTMR,ENSMUSG00000101304,Plet1os,69631,"placenta expressed transcript 1, opposite strand [Source:MGI Symbol;Acc:MGI:1916881]"
AB-RA Ad-LTMR,ENSMUSG00000101970,Chaserr,69170,CHD2 adjacent suppressive regulatory RNA [Source:MGI Symbol;Acc:MGI:1916420]
AB-RA Ad-LTMR,ENSMUSG00000102037,Bcl2a1a,12044,B cell leukemia/lymphoma 2 related protein A1a [Source:MGI Symbol;Acc:MGI:102687]
AB-RA Ad-LTMR,ENSMUSG00000102418,Sh2d1b1,26904,SH2 domain containing 1B1 [Source:MGI Symbol;Acc:MGI:1349420]
AB-RA Ad-LTMR,ENSMUSG00000102422,Iqschfp,100505386,Iqcj and Schip1 fusion protein [Source:MGI Symbol;Acc:MGI:5439400]
AB-RA Ad-LTMR,ENSMUSG00000103428,Gm20754,626082,"predicted gene, 20754 [Source:MGI Symbol;Acc:MGI:5434110]"
AB-RA Ad-LTMR,ENSMUSG00000104585,4921511C10Rik,70924,RIKEN cDNA 4921511C10 gene [Source:MGI Symbol;Acc:MGI:1918174]
AB-RA Ad-LTMR,ENSMUSG00000104960,Snhg8,69895,small nucleolar RNA host gene 8 [Source:MGI Symbol;Acc:MGI:1917145]
AB-RA Ad-LTMR,ENSMUSG00000106918,Mrpl33,66845,mitochondrial ribosomal protein L33 [Source:MGI Symbol;Acc:MGI:2137225]
AB-RA Ad-LTMR,ENSMUSG00000107283,Mpv17,17527,MpV17 mitochondrial inner membrane protein [Source:MGI Symbol;Acc:MGI:97138]
AB-RA Ad-LTMR,ENSMUSG00000107388,Gm42788,105242579,predicted gene 42788 [Source:MGI Symbol;Acc:MGI:5662925]
AB-RA Ad-LTMR,ENSMUSG00000107476,Zfp862-ps,58894,"zinc finger protein 862, pseudogene [Source:MGI Symbol;Acc:MGI:1889827]"
AB-RA Ad-LTMR,ENSMUSG00000108043,Zim3,116811,"zinc finger, imprinted 3 [Source:MGI Symbol;Acc:MGI:2151058]"
AB-RA Ad-LTMR,ENSMUSG00000108113,Zim2,76637,"zinc finger, imprinted 2 [Source:MGI Symbol;Acc:MGI:1923887]"
AB-RA Ad-LTMR,ENSMUSG00000108348,Gm42372,105247240,"predicted gene, 42372 [Source:MGI Symbol;Acc:MGI:5625257]"
AB-RA Ad-LTMR,ENSMUSG00000108763,Gm36028,102639802,"predicted gene, 36028 [Source:MGI Symbol;Acc:MGI:5595187]"
AB-RA Ad-LTMR,ENSMUSG00000108986,Gm32061,102634490,"predicted gene, 32061 [Source:MGI Symbol;Acc:MGI:5591220]"
AB-RA Ad-LTMR,ENSMUSG00000109091,Gm44827,120623199,predicted gene 44827 [Source:MGI Symbol;Acc:MGI:5753403]
AB-RA Ad-LTMR,ENSMUSG00000109321,A330076H08Rik,320026,RIKEN cDNA A330076H08 gene [Source:MGI Symbol;Acc:MGI:2443193]
AB-RA Ad-LTMR,ENSMUSG00000109771,Gm35315,102638847,"predicted gene, 35315 [Source:MGI Symbol;Acc:MGI:5594474]"
AB-RA Ad-LTMR,ENSMUSG00000109865,Hspa14,50497,heat shock protein 14 [Source:MGI Symbol;Acc:MGI:1354164]
AB-RA Ad-LTMR,ENSMUSG00000110156,Gm42067,105246846,"predicted gene, 42067 [Source:MGI Symbol;Acc:MGI:5624952]"
AB-RA Ad-LTMR,ENSMUSG00000110185,Igip,109169,IgA inducing protein [Source:MGI Symbol;Acc:MGI:1924271]
AB-RA Ad-LTMR,ENSMUSG00000110444,Gm10033,378466,predicted gene 10033 [Source:MGI Symbol;Acc:MGI:3642803]
AB-RA Ad-LTMR,ENSMUSG00000111080,Gm20300,100504586,"predicted gene, 20300 [Source:MGI Symbol;Acc:MGI:5012485]"
AB-RA Ad-LTMR,ENSMUSG00000111448,Olfr912,258806,olfactory receptor 912 [Source:MGI Symbol;Acc:MGI:3030746]
AB-RA Ad-LTMR,ENSMUSG00000111602,Gm32014,102634431,"predicted gene, 32014 [Source:MGI Symbol;Acc:MGI:5591173]"
AB-RA Ad-LTMR,ENSMUSG00000112639,A730063M14Rik,100504703,RIKEN cDNA A730063M14 gene [Source:MGI Symbol;Acc:MGI:2443898]
AB-RA Ad-LTMR,ENSMUSG00000113210,4930474N09Rik,67639,RIKEN cDNA 4930474N09 gene [Source:MGI Symbol;Acc:MGI:1914889]
AB-RA Ad-LTMR,ENSMUSG00000113722,Snhg10,69434,small nucleolar RNA host gene 10 [Source:MGI Symbol;Acc:MGI:1916684]
AB-RA Ad-LTMR,ENSMUSG00000113902,Ndufb1,102631912,NADH:ubiquinone oxidoreductase subunit B1 [Source:MGI Symbol;Acc:MGI:3780865]
AB-RA Ad-LTMR,ENSMUSG00000114231,Gm40968,105245522,"predicted gene, 40968 [Source:MGI Symbol;Acc:MGI:5623853]"
AB-RA Ad-LTMR,ENSMUSG00000114384,4930455J16Rik,67585,RIKEN cDNA 4930455J16 gene [Source:MGI Symbol;Acc:MGI:1914835]
AB-RA Ad-LTMR,ENSMUSG00000114442,F630042J09Rik,100038627,RIKEN cDNA F630042J09 gene [Source:MGI Symbol;Acc:MGI:3642133]
AB-RA Ad-LTMR,ENSMUSG00000114807,Gm32090,102634531,"predicted gene, 32090 [Source:MGI Symbol;Acc:MGI:5591249]"
AB-RA Ad-LTMR,ENSMUSG00000115378,Gm39653,105243944,"predicted gene, 39653 [Source:MGI Symbol;Acc:MGI:5622538]"
AB-RA Ad-LTMR,ENSMUSG00000115520,Gm41335,432958,"predicted gene, 41335 [Source:MGI Symbol;Acc:MGI:5624220]"
AB-RA Ad-LTMR,ENSMUSG00000115665,4933425B07Rik,74458,RIKEN cDNA 4933425B07 gene [Source:MGI Symbol;Acc:MGI:1921708]
AB-RA Ad-LTMR,ENSMUSG00000116138,C030006K11Rik,223665,RIKEN cDNA C030006K11 gene [Source:MGI Symbol;Acc:MGI:1925941]
AB-RA Ad-LTMR,ENSMUSG00000116564,Riok2,67045,RIO kinase 2 [Source:MGI Symbol;Acc:MGI:1914295]
AB-RA Ad-LTMR,ENSMUSG00000116597,Gm536,224098,predicted gene 536 [Source:MGI Symbol;Acc:MGI:2685382]
AB-RA Ad-LTMR,ENSMUSG00000116953,9030025P20Rik,100041574,RIKEN cDNA 9030025P20 gene [Source:MGI Symbol;Acc:MGI:3583895]
AB-RA Ad-LTMR,ENSMUSG00000117284,Gm7072,631624,predicted gene 7072 [Source:MGI Symbol;Acc:MGI:3648314]
AB-RA Ad-LTMR,ENSMUSG00000117633,8430422H06Rik,74529,RIKEN cDNA 8430422H06 gene [Source:MGI Symbol;Acc:MGI:1921779]
AB-RA Ad-LTMR,ENSMUSG00000117869,Snhg4,100503380,small nucleolar RNA host gene 4 [Source:MGI Symbol;Acc:MGI:4937091]
AB-RA Ad-LTMR,ENSMUSG00000118134,4930549G23Rik,75286,RIKEN cDNA 4930549G23 gene [Source:MGI Symbol;Acc:MGI:1922536]
AB-RA Ad-LTMR,ENSMUSG00000118401,Gpr52,620246,G protein-coupled receptor 52 [Source:MGI Symbol;Acc:MGI:3643278]
Nociceptors,ENSMUSG00000000282,Mnt,17428,max binding protein [Source:MGI Symbol;Acc:MGI:109150]
Nociceptors,ENSMUSG00000000378,Ccm2,216527,cerebral cavernous malformation 2 [Source:MGI Symbol;Acc:MGI:2384924]
Nociceptors,ENSMUSG00000000392,Fap,14089,fibroblast activation protein [Source:MGI Symbol;Acc:MGI:109608]
Nociceptors,ENSMUSG00000000686,Abhd15,67477,abhydrolase domain containing 15 [Source:MGI Symbol;Acc:MGI:1914727]
Nociceptors,ENSMUSG00000000693,Loxl3,16950,lysyl oxidase-like 3 [Source:MGI Symbol;Acc:MGI:1337004]
Nociceptors,ENSMUSG00000000876,Pxmp4,59038,peroxisomal membrane protein 4 [Source:MGI Symbol;Acc:MGI:1891701]
Nociceptors,ENSMUSG00000001123,Lgals9,16859,"lectin, galactose binding, soluble 9 [Source:MGI Symbol;Acc:MGI:109496]"
Nociceptors,ENSMUSG00000001128,Cfp,18636,complement factor properdin [Source:MGI Symbol;Acc:MGI:97545]
Nociceptors,ENSMUSG00000001285,Myg1,60315,melanocyte proliferating gene 1 [Source:MGI Symbol;Acc:MGI:1929864]
Nociceptors,ENSMUSG00000001521,Tulp3,22158,tubby-like protein 3 [Source:MGI Symbol;Acc:MGI:1329045]
Nociceptors,ENSMUSG00000001576,Ergic1,67458,endoplasmic reticulum-golgi intermediate compartment (ERGIC) 1 [Source:MGI Symbol;Acc:MGI:1914708]
Nociceptors,ENSMUSG00000001583,Tnk1,83813,"tyrosine kinase, non-receptor, 1 [Source:MGI Symbol;Acc:MGI:1930958]"
Nociceptors,ENSMUSG00000001588,Acap1,216859,"ArfGAP with coiled-coil, ankyrin repeat and PH domains 1 [Source:MGI Symbol;Acc:MGI:2388270]"
Nociceptors,ENSMUSG00000001768,Rin2,74030,Ras and Rab interactor 2 [Source:MGI Symbol;Acc:MGI:1921280]
Nociceptors,ENSMUSG00000001999,Blvra,109778,biliverdin reductase A [Source:MGI Symbol;Acc:MGI:88170]
Nociceptors,ENSMUSG00000002006,Pdzd4,245469,PDZ domain containing 4 [Source:MGI Symbol;Acc:MGI:2443483]
Nociceptors,ENSMUSG00000002105,Slc39a13,68427,"solute carrier family 39 (metal ion transporter), member 13 [Source:MGI Symbol;Acc:MGI:1915677]"
Nociceptors,ENSMUSG00000002204,Napsa,16541,napsin A aspartic peptidase [Source:MGI Symbol;Acc:MGI:109365]
Nociceptors,ENSMUSG00000002265,Peg3,18616,paternally expressed 3 [Source:MGI Symbol;Acc:MGI:104748]
Nociceptors,ENSMUSG00000002395,Use1,67023,unconventional SNARE in the ER 1 homolog (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:1914273]
Nociceptors,ENSMUSG00000002458,Rgs19,56470,regulator of G-protein signaling 19 [Source:MGI Symbol;Acc:MGI:1915153]
Nociceptors,ENSMUSG00000002546,Golga2,99412,"golgi autoantigen, golgin subfamily a, 2 [Source:MGI Symbol;Acc:MGI:2139395]"
Nociceptors,ENSMUSG00000002550,Uck1,22245,uridine-cytidine kinase 1 [Source:MGI Symbol;Acc:MGI:98904]
Nociceptors,ENSMUSG00000002625,Akap8l,54194,A kinase (PRKA) anchor protein 8-like [Source:MGI Symbol;Acc:MGI:1860606]
Nociceptors,ENSMUSG00000002948,Map2k7,26400,mitogen-activated protein kinase kinase 7 [Source:MGI Symbol;Acc:MGI:1346871]
Nociceptors,ENSMUSG00000002949,Timm44,21856,translocase of inner mitochondrial membrane 44 [Source:MGI Symbol;Acc:MGI:1343262]
Nociceptors,ENSMUSG00000003153,Slc2a3,20527,"solute carrier family 2 (facilitated glucose transporter), member 3 [Source:MGI Symbol;Acc:MGI:95757]"
Nociceptors,ENSMUSG00000003282,Plag1,56711,pleiomorphic adenoma gene 1 [Source:MGI Symbol;Acc:MGI:1891916]
Nociceptors,ENSMUSG00000003283,Hck,15162,hemopoietic cell kinase [Source:MGI Symbol;Acc:MGI:96052]
Nociceptors,ENSMUSG00000003299,Mrpl4,66163,mitochondrial ribosomal protein L4 [Source:MGI Symbol;Acc:MGI:2137210]
Nociceptors,ENSMUSG00000003344,Btbd2,208198,BTB (POZ) domain containing 2 [Source:MGI Symbol;Acc:MGI:1933831]
Nociceptors,ENSMUSG00000003355,Fkbp11,66120,FK506 binding protein 11 [Source:MGI Symbol;Acc:MGI:1913370]
Nociceptors,ENSMUSG00000003360,Ddx23,74351,DEAD box helicase 23 [Source:MGI Symbol;Acc:MGI:1921601]
Nociceptors,ENSMUSG00000003423,Pih1d1,68845,PIH1 domain containing 1 [Source:MGI Symbol;Acc:MGI:1916095]
Nociceptors,ENSMUSG00000003437,Paf1,54624,"Paf1, RNA polymerase II complex component [Source:MGI Symbol;Acc:MGI:1923988]"
Nociceptors,ENSMUSG00000003484,Cyp4f18,72054,"cytochrome P450, family 4, subfamily f, polypeptide 18 [Source:MGI Symbol;Acc:MGI:1919304]"
Nociceptors,ENSMUSG00000003868,Ruvbl2,20174,RuvB-like protein 2 [Source:MGI Symbol;Acc:MGI:1342299]
Nociceptors,ENSMUSG00000003873,Bax,12028,BCL2-associated X protein [Source:MGI Symbol;Acc:MGI:99702]
Nociceptors,ENSMUSG00000004366,Sst,20604,somatostatin [Source:MGI Symbol;Acc:MGI:98326]
Nociceptors,ENSMUSG00000004394,Tmed4,103694,transmembrane p24 trafficking protein 4 [Source:MGI Symbol;Acc:MGI:1915070]
Nociceptors,ENSMUSG00000004415,Col26a1,140709,"collagen, type XXVI, alpha 1 [Source:MGI Symbol;Acc:MGI:2155345]"
Nociceptors,ENSMUSG00000004609,Cd33,12489,CD33 antigen [Source:MGI Symbol;Acc:MGI:99440]
Nociceptors,ENSMUSG00000004667,Polr2e,66420,polymerase (RNA) II (DNA directed) polypeptide E [Source:MGI Symbol;Acc:MGI:1913670]
Nociceptors,ENSMUSG00000004730,Adgre1,13733,adhesion G protein-coupled receptor E1 [Source:MGI Symbol;Acc:MGI:106912]
Nociceptors,ENSMUSG00000004768,Rab23,19335,"RAB23, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:99833]"
Nociceptors,ENSMUSG00000004788,Eif2b2,217715,"eukaryotic translation initiation factor 2B, subunit 2 beta [Source:MGI Symbol;Acc:MGI:2145118]"
Nociceptors,ENSMUSG00000004814,Ccl24,56221,chemokine (C-C motif) ligand 24 [Source:MGI Symbol;Acc:MGI:1928953]
Nociceptors,ENSMUSG00000004939,Nmrk2,69564,nicotinamide riboside kinase 2 [Source:MGI Symbol;Acc:MGI:1916814]
Nociceptors,ENSMUSG00000005204,Senp3,80886,SUMO/sentrin specific peptidase 3 [Source:MGI Symbol;Acc:MGI:2158736]
Nociceptors,ENSMUSG00000005442,Cic,71722,capicua transcriptional repressor [Source:MGI Symbol;Acc:MGI:1918972]
Nociceptors,ENSMUSG00000005575,Ube2m,22192,ubiquitin-conjugating enzyme E2M [Source:MGI Symbol;Acc:MGI:108278]
Nociceptors,ENSMUSG00000005824,Tnfsf14,50930,"tumor necrosis factor (ligand) superfamily, member 14 [Source:MGI Symbol;Acc:MGI:1355317]"
Nociceptors,ENSMUSG00000005897,Nr2c1,22025,"nuclear receptor subfamily 2, group C, member 1 [Source:MGI Symbol;Acc:MGI:1352465]"
Nociceptors,ENSMUSG00000005936,Kctd20,66989,potassium channel tetramerisation domain containing 20 [Source:MGI Symbol;Acc:MGI:1914239]
Nociceptors,ENSMUSG00000006315,Tmem147,69804,transmembrane protein 147 [Source:MGI Symbol;Acc:MGI:1915011]
Nociceptors,ENSMUSG00000006362,Cbfa2t3,12398,CBFA2/RUNX1 translocation partner 3 [Source:MGI Symbol;Acc:MGI:1338013]
Nociceptors,ENSMUSG00000007034,Slc44a4,70129,"solute carrier family 44, member 4 [Source:MGI Symbol;Acc:MGI:1917379]"
Nociceptors,ENSMUSG00000007050,Lsm2,27756,"LSM2 homolog, U6 small nuclear RNA and mRNA degradation associated [Source:MGI Symbol;Acc:MGI:90676]"
Nociceptors,ENSMUSG00000007564,Ppp2r1a,51792,"protein phosphatase 2, regulatory subunit A, alpha [Source:MGI Symbol;Acc:MGI:1926334]"
Nociceptors,ENSMUSG00000007805,Twist2,13345,twist basic helix-loop-helix transcription factor 2 [Source:MGI Symbol;Acc:MGI:104685]
Nociceptors,ENSMUSG00000008140,Emc10,69683,ER membrane protein complex subunit 10 [Source:MGI Symbol;Acc:MGI:1916933]
Nociceptors,ENSMUSG00000008763,Man1a2,17156,"mannosidase, alpha, class 1A, member 2 [Source:MGI Symbol;Acc:MGI:104676]"
Nociceptors,ENSMUSG00000008845,Cd163,93671,CD163 antigen [Source:MGI Symbol;Acc:MGI:2135946]
Nociceptors,ENSMUSG00000009090,Ap1b1,11764,"adaptor protein complex AP-1, beta 1 subunit [Source:MGI Symbol;Acc:MGI:1096368]"
Nociceptors,ENSMUSG00000009246,Trpm5,56843,"transient receptor potential cation channel, subfamily M, member 5 [Source:MGI Symbol;Acc:MGI:1861718]"
Nociceptors,ENSMUSG00000009555,Cdk9,107951,cyclin-dependent kinase 9 (CDC2-related kinase) [Source:MGI Symbol;Acc:MGI:1328368]
Nociceptors,ENSMUSG00000009646,Pla2g12b,69836,"phospholipase A2, group XIIB [Source:MGI Symbol;Acc:MGI:1917086]"
Nociceptors,ENSMUSG00000009654,Oit3,18302,oncoprotein induced transcript 3 [Source:MGI Symbol;Acc:MGI:1201782]
Nociceptors,ENSMUSG00000009681,Bcr,110279,BCR activator of RhoGEF and GTPase [Source:MGI Symbol;Acc:MGI:88141]
Nociceptors,ENSMUSG00000009894,Snap47,67826,"synaptosomal-associated protein, 47 [Source:MGI Symbol;Acc:MGI:1915076]"
Nociceptors,ENSMUSG00000010538,Tsacc,76927,TSSK6 activating co-chaperone [Source:MGI Symbol;Acc:MGI:1924177]
Nociceptors,ENSMUSG00000010607,Pigyl,66268,"phosphatidylinositol glycan anchor biosynthesis, class Y-like [Source:MGI Symbol;Acc:MGI:1913518]"
Nociceptors,ENSMUSG00000011306,Sugp1,70616,SURP and G patch domain containing 1 [Source:MGI Symbol;Acc:MGI:1917866]
Nociceptors,ENSMUSG00000012819,Cdh23,22295,cadherin 23 (otocadherin) [Source:MGI Symbol;Acc:MGI:1890219]
Nociceptors,ENSMUSG00000013495,Tmem175,72392,transmembrane protein 175 [Source:MGI Symbol;Acc:MGI:1919642]
Nociceptors,ENSMUSG00000013539,Tango2,27883,transport and golgi organization 2 [Source:MGI Symbol;Acc:MGI:101825]
Nociceptors,ENSMUSG00000013878,Rnf170,77733,ring finger protein 170 [Source:MGI Symbol;Acc:MGI:1924983]
Nociceptors,ENSMUSG00000014232,Cluap1,76779,clusterin associated protein 1 [Source:MGI Symbol;Acc:MGI:1924029]
Nociceptors,ENSMUSG00000014349,Ube2z,268470,ubiquitin-conjugating enzyme E2Z [Source:MGI Symbol;Acc:MGI:1343160]
Nociceptors,ENSMUSG00000014444,Piezo1,234839,piezo-type mechanosensitive ion channel component 1 [Source:MGI Symbol;Acc:MGI:3603204]
Nociceptors,ENSMUSG00000014959,Gorasp2,70231,golgi reassembly stacking protein 2 [Source:MGI Symbol;Acc:MGI:2135962]
Nociceptors,ENSMUSG00000015095,Fbxw5,30839,F-box and WD-40 domain protein 5 [Source:MGI Symbol;Acc:MGI:1354731]
Nociceptors,ENSMUSG00000015127,Unkl,74154,unkempt family like zinc finger [Source:MGI Symbol;Acc:MGI:1921404]
Nociceptors,ENSMUSG00000015149,Sirt2,64383,sirtuin 2 [Source:MGI Symbol;Acc:MGI:1927664]
Nociceptors,ENSMUSG00000015337,Endog,13804,endonuclease G [Source:MGI Symbol;Acc:MGI:1261433]
Nociceptors,ENSMUSG00000015812,Gnrh1,14714,gonadotropin releasing hormone 1 [Source:MGI Symbol;Acc:MGI:95789]
Nociceptors,ENSMUSG00000015852,Fcrls,80891,"Fc receptor-like S, scavenger receptor [Source:MGI Symbol;Acc:MGI:1933397]"
Nociceptors,ENSMUSG00000015947,Fcgr1,14129,"Fc receptor, IgG, high affinity I [Source:MGI Symbol;Acc:MGI:95498]"
Nociceptors,ENSMUSG00000015971,Actr8,56249,ARP8 actin-related protein 8 [Source:MGI Symbol;Acc:MGI:1860775]
Nociceptors,ENSMUSG00000016206,H2-M3,14991,"histocompatibility 2, M region locus 3 [Source:MGI Symbol;Acc:MGI:95915]"
Nociceptors,ENSMUSG00000016308,Ube2a,22209,ubiquitin-conjugating enzyme E2A [Source:MGI Symbol;Acc:MGI:102959]
Nociceptors,ENSMUSG00000016409,Nkap,67050,NFKB activating protein [Source:MGI Symbol;Acc:MGI:1914300]
